Event	ID	Name			Wwise Object Path	Notes
	87439343	Stop_Testing_Audio			\Default Work Unit\Testing\Stop_Testing_Audio	
	352180650	Play_GraduallyIncreasingHighPitch			\Default Work Unit\Horror Stems\Play_GraduallyIncreasingHighPitch	
	359053976	Play_MusicBox2			\Default Work Unit\Horror Stems\Play_MusicBox2	
	359053977	Play_MusicBox3			\Default Work Unit\Horror Stems\Play_MusicBox3	
	359053979	Play_MusicBox1			\Default Work Unit\Horror Stems\Play_MusicBox1	
	452547817	Stop_All			\Default Work Unit\Stop_All	
	672662027	Play_PanFlute			\Default Work Unit\Horror Stems\Play_PanFlute	
	845845902	Play_ShepardsTone			\Default Work Unit\Horror Stems\Play_ShepardsTone	
	1291943636	Play_BaseBass			\Default Work Unit\Horror Stems\Play_BaseBass	
	1323035329	Play_Dirt_Footsteps			\Default Work Unit\Walking\Play_Dirt_Footsteps	
	1329546286	Play_WhistleBreathing			\Default Work Unit\Horror Stems\Play_WhistleBreathing	
	1401754570	Play_Special_Click			\Default Work Unit\UI\Play_Special_Click	
	1771244861	Play_Wind_in_Branches			\Default Work Unit\Wind\Play_Wind_in_Branches	
	1795348239	Play_LowCello			\Default Work Unit\Horror Stems\Play_LowCello	
	1918741923	Play_WawaDistortion			\Default Work Unit\Horror Stems\Play_WawaDistortion	
	1931726204	Play_2D_Music			\Default Work Unit\2D_Music\Play_2D_Music	
	2034692297	Play_Button_Select			\Default Work Unit\UI\Play_Button_Select	
	2047366256	Stop_EyeBeam_Default			\Default Work Unit\Eye Beam\Stop_EyeBeam_Default	
	2289315611	Stop_Horror_Test			\Default Work Unit\Horror_Test\Stop_Horror_Test	
	2367458202	Stop_2D_Music			\Default Work Unit\2D_Music\Stop_2D_Music	
	2379313215	Play_EyeBeam_Intensified			\Default Work Unit\Eye Beam\Play_EyeBeam_Intensified	
	2576967453	Play_PulseToSiren			\Default Work Unit\Horror Stems\Play_PulseToSiren	
	2946897393	Play_Testing_Audio			\Default Work Unit\Testing\Play_Testing_Audio	
	3026825475	Stop_Wind_in_Branches			\Default Work Unit\Wind\Stop_Wind_in_Branches	
	3111061815	Fade_Out_2D_Music			\Default Work Unit\2D_Music\Fade_Out_2D_Music	
	3133528005	Play_Growl			\Default Work Unit\Horror Stems\Play_Growl	
	3227116378	Play_EyeBeam_Default			\Default Work Unit\Eye Beam\Play_EyeBeam_Default	
	3359382657	Stop_EyeBeam_Intensified			\Default Work Unit\Eye Beam\Stop_EyeBeam_Intensified	
	3606198378	Play_Choke			\Default Work Unit\Horror Stems\Play_Choke	
	3808321334	Play_Jump_Landing			\Default Work Unit\Walking\Play_Jump_Landing	
	3854155799	Play_Footsteps			\Default Work Unit\Walking\Play_Footsteps	
	4119780300	Play_EtherealTone			\Default Work Unit\Horror Stems\Play_EtherealTone	
	4172395845	Play_Horror_Test			\Default Work Unit\Horror_Test\Play_Horror_Test	
	4207504401	Play_CreepyOrgan			\Default Work Unit\Horror Stems\Play_CreepyOrgan	
	4250637632	Play_DeepHitToBreath2			\Default Work Unit\Horror Stems\Play_DeepHitToBreath2	
	4250637633	Play_DeepHitToBreath3			\Default Work Unit\Horror Stems\Play_DeepHitToBreath3	
	4250637635	Play_DeepHitToBreath1			\Default Work Unit\Horror Stems\Play_DeepHitToBreath1	
	4250637638	Play_DeepHitToBreath4			\Default Work Unit\Horror Stems\Play_DeepHitToBreath4	

Game Parameter	ID	Name			Wwise Object Path	Notes
	215992295	Player_Health			\Default Work Unit\Player_Health	
	429408522	EtherealToneVol			\Default Work Unit\HorrorStemsRTPCs\EtherealToneVol	
	452215995	GrowlVol			\Default Work Unit\HorrorStemsRTPCs\GrowlVol	
	1122702348	DeepHitToBreath4Vol			\Default Work Unit\HorrorStemsRTPCs\DeepHitToBreath4Vol	
	1419528906	BaseBassVol			\Default Work Unit\HorrorStemsRTPCs\BaseBassVol	
	1477291085	MusicBox1Vol			\Default Work Unit\HorrorStemsRTPCs\MusicBox1Vol	
	2127858551	MusicBox3Vol			\Default Work Unit\HorrorStemsRTPCs\MusicBox3Vol	
	2215379557	DeepHitToBreath3Vol			\Default Work Unit\HorrorStemsRTPCs\DeepHitToBreath3Vol	
	2335835475	PanFluteVol			\Default Work Unit\HorrorStemsRTPCs\PanFluteVol	
	2412606391	CreepyOrganVol			\Default Work Unit\HorrorStemsRTPCs\CreepyOrganVol	
	2685063653	PulseToSirenVol			\Default Work Unit\HorrorStemsRTPCs\PulseToSirenVol	
	2829592975	DeepHitToBreath1Vol			\Default Work Unit\HorrorStemsRTPCs\DeepHitToBreath1Vol	
	2912448678	GradIncHighPitchVol			\Default Work Unit\HorrorStemsRTPCs\GradIncHighPitchVol	
	3844727424	WhistleBreathingVol			\Default Work Unit\HorrorStemsRTPCs\WhistleBreathingVol	
	3949021176	MusicBox2Vol			\Default Work Unit\HorrorStemsRTPCs\MusicBox2Vol	
	4026379618	ChokeVol			\Default Work Unit\HorrorStemsRTPCs\ChokeVol	
	4036542190	DeepHitToBreath2Vol			\Default Work Unit\HorrorStemsRTPCs\DeepHitToBreath2Vol	
	4064624855	LowCelloVol			\Default Work Unit\HorrorStemsRTPCs\LowCelloVol	
	4222622707	WawaDistortionVol			\Default Work Unit\HorrorStemsRTPCs\WawaDistortionVol	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	748295014	MuestramePiedadRev2	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\MuestramePiedadRev2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Muestrame Piedad\MuestramePiedadRev2		247056
	761734425	HijoMioNorm	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\HijoMioNorm_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Hijo Mio\HijoMioNorm		176496
	769564896	DejaloRespirarNorm	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\DejaloRespirarNorm_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Dejalo Respirar\DejaloRespirarNorm		273516
	794721413	Step4	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Step4_2185326D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dirt_Footsteps\Footsteps\Step4		11380
	795595669	DeepHitToBreath2	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Horror Stems\DeepHitToBreath2_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Horror Stems\DeepHitToBreath2\DeepHitToBreath2		2258016
	797256899	AlInfernoTeVasRev1	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\AlInfernoTeVasRev1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Al inferno te vas\AlInfernoTeVasRev1		308792
	800309362	DiosProtegemeNorm	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\DiosProtegemeNorm_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Dios Protegeme\DiosProtegemeNorm		156208
	800918199	Step2	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Step2_5E10974E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dirt_Footsteps\Footsteps\Step2		11352
	804560681	SatanasMeLlamaRev2	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\SatanasMeLlamaRev2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Satanas Me Llama\SatanasMeLlamaRev2		241764
	805324008	AlIAlInfernoTeVasRev4	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\AlIAlInfernoTeVasRev4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Al inferno te vas\AlIAlInfernoTeVasRev4		307032
	833533991	Button Select	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Castanets Click_Higher_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Button Select		48436
	852492158	MuestramePiedadRev3	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\MuestramePiedadRev3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Muestrame Piedad\MuestramePiedadRev3		185316
	861748742	HijoMioRev1	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\HijoMioRev1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Hijo Mio\HijoMioRev1		185316
	862606870	dirt8	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\dirt8_7099EDC9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dirt_Footsteps\Dirt\dirt8		13202
	872878570	MusicBox2	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Horror Stems\MusicBox2_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Horror Stems\MusicBox2\MusicBox2		910320
	875559642	DejaloRespirarRev3	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\DejaloRespirarRev3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Dejalo Respirar\DejaloRespirarRev3		189724
	881563779	WawaDistortion	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Horror Stems\WawaDistortion_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Horror Stems\WawaDistortion\WawaDistortion		15144036
	901624723	MeOyesRev1	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\MeOyesRev1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\MeOyes\MeOyesRev1		132396
	943376979	SatanasMeLlamaRev3	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\SatanasMeLlamaRev3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Satanas Me Llama\SatanasMeLlamaRev3		222360
	985543759	MeOyesNorm	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\MeOyesNorm_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\MeOyes\MeOyesNorm		136804
	987764891	DejaloRespirarRev1	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\DejaloRespirarRev1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Dejalo Respirar\DejaloRespirarRev1		277924
	991653222	dirt5	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\dirt5_6C588B8B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dirt_Footsteps\Dirt\dirt5		14906
	1011580158	EyeBeamIntensifier	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\EyeBeamIntensifier_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\EyeBeamIntensifier		4939296
	1015923652	PulseToSiren	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Horror Stems\PulseToSiren_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Horror Stems\PulseToSiren\PulseToSiren		4747020
	1027631710	Special Click	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Castanet Playing_Section_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Special Click		431172
	1037799982	MuestramePiedadNorm	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\MuestramePiedadNorm_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\EyeBeam_Intensified\Muestrame Piedad\MuestramePiedadNorm		229416
	1044381033	Testing Audio	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Castanets - Reverse_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Testing Audio		926156
	1047848393	MusicBox3	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Horror Stems\MusicBox3_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Horror Stems\MusicBox3\MusicBox3		901500
	1055184408	2D Music	C:\Users\Haley\Documents\GitHub\rOjo\rOjo_WwiseProject\.cache\Mac\SFX\Level Music (Audio from Musescore)_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\2D Music		15197636

